modality,sample_id,timestamp,language,is_scam,scam_type,scam_stage,requested_action,sensitive_info_requested,severity,has_url,has_upi,has_otp,has_qr,has_phone,has_threat,has_urgency,text,weight,source_origin,augmentation_id
SMS,AUG03420,,English,1,Delivery/Courier / Customs Scam,Payment/Transfer,Click link,,4,1,0,0,0,0,0,1,India Post: open https://customer-care.live/bh7f578xmcb7 right now.,0.2,SMS0046,3420.0
WhatsApp,AUG03421,,Hinglish,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,"Bank: Axis: Your statement is ready. View in official app or https://gpay-help.in/9wtm9p9q
Senior: Ok thanks. jaldi",0.3333333333333333,WA0088,3421.0
Call,AUG03422,,English,0,Legitimate: Appointment Reminder,No action (info only),No action (info only),,1,0,0,0,0,0,0,0,"Clinic: Hello, reconfirming your appointment on 18-Oct at 7:00 PM.
Senior: Yes reconfirmService Desk, thank you.
Clinic: Please arrive 10 minutes early.",0.125,CALL0089,3422.0
AudioTranscript,AUG03423,,English,1,Bank/KYC Fraud,Action request,Share OTP,OTP,5,0,0,1,0,0,0,1,[Automated Voice] PNB alert: suspicious transaction of ₹76587. Share OTP to block immediately.,1.0,AUD0008,3423.0
WhatsApp,AUG03424,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Courier: Ekart: Your package is out for delivery this evening. Track: https://upi-support.co/l1gefa9
Senior: Ok, I will be home.",1.0,WA0097,3424.0
Call,AUG03425,,English,1,Job Offer Scam,Lure,Share ID docs,,3,1,0,0,0,0,0,0,HR: You're shortlisted for a work-from-home role earning ₹8636/month. Senior: Ok. HR: Pay training fee ₹8636 ma'am to confirm. Or uh submit docs WorkIndiaa https://upi-support.co/ww3s161aqw0 [inaudible],0.5,CALL0025,3425.0
WhatsApp,AUG03426,,English,1,Marketplace / Refund / UPI Scam,Action request,Scan QR / approve collect request,OTP,4,1,0,1,1,0,0,1,"Scammer: Facebook Marketplace notice. scan QR or approve collect request for ₹20223 today itself.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",1.0,WA0074,3426.0
AudioTranscript,AUG03427,,Hinglish,1,Telecom/Utility / KYC Scam,Escalation/Threat,Click link,,4,1,0,0,0,0,0,0,[Voicemail] TNEB bill overdue. Pay ₹7760 at https://verify-now.co/evh9aln to avoid disconnection. Jaldi. thik hai,0.16666666666666666,AUD0055,3427.0
WhatsApp,AUG03428,,Hinglish,1,Job Offer Scam,Lure,Share ID docs,,3,1,1,0,0,0,0,0,"Scammer: WorkIndia notice. send Aadhaar and PAN photo on WhatsApp +91-76946-81486 jaldi karo.
Senior: I want to confirm first.
Scammer: Do it abhi. This is urgent. haan ji",1.0,WA0028,3428.0
WhatsApp,AUG03429,,Hinglish,1,Loan/Investment Scam,Payment/Transfer,Pay via UPI,,3,1,1,0,0,0,0,1,"Scammer: Profit Desk notice. pay ₹678 via UPI xtjazl@okicici jaldi karo.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent. jaldi",0.5,WA0037,3429.0
AudioTranscript,AUG03430,,Hinglish,1,Bank/KYC Fraud,Action request,Share OTP,OTP,5,0,0,1,0,0,0,1,[Automated Voice] HDFC alert: suspicious transaction of ₹138769. bhejo OTP to block immediately.,1.0,AUD0003,3430.0
AudioTranscript,AUG03431,,English,1,Delivery/Courier / Customs Scam,Payment/Transfer,Click link,,4,0,0,0,0,0,0,0,[Automated Voice] Blue Dart alert. open https://kyc-update.in/3b8vh6q immediately.,0.1111111111111111,AUD0042,3431.0
AudioTranscript,AUG03432,,Hinglish,1,Telecom/Utility / KYC Scam,Action request,Click link,PAN,4,1,0,0,0,0,0,1,[Automated Voice] Your Jio SIM will be deactivated today. update karo KYC at https://verify-abhi.co/dmcgtul thik hai,0.16666666666666666,AUD0053,3432.0
WhatsApp,AUG03433,,English,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Click link,Aadhaar,5,0,1,0,0,0,1,1,"Scammer: Namaste, I'm from Police Control Room. Your number is linked to a cyber fraud case.
Senior: What? I have done nothing.
Scammer: We have a complaint under your Aadhaar. You must verify now.
Senior: How do I verify?
Scammer: Stay on call. For verification, transfer ₹25678 (refundable) to UPI mqbinin@okTRAIbank.
Scammer: If you disconnect, FIR will be filed.",0.2,WA0057,3433.0
Call,AUG03434,,Hinglish,1,Tech Support / Remote Access Scam,Action request,Install remote-support app,,4,1,0,0,0,0,0,1,"Technician: This is Google support. Your deAnyDeskce has malware.
Senior: What should I do?
Technician: Install AnyDesk. I will guide you. Link: https://customer-care.live/kyjc4selpa
Senior: Why do you need remote access?
Technician: Without it we cannot fix. Act now.",0.5,CALL0022,3434.0
SMS,AUG03435,,English,1,Delivery/Courier / Customs Scam,Payment/Transfer,Click link,,4,1,0,0,0,0,0,1,XpressBees: Parcel held at customs. Pay clearance ₹9135 at https://otp-verify.in/falgc98f within 30 minutes.,0.2,SMS0046,3435.0
WhatsApp,AUG03436,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Courier: DTDC: Your package is out for delivery today. Track: https://gpay-help.in/ndawicjij
Senior: Ok, I will be home.",1.0,WA0097,3436.0
AudioTranscript,AUG03437,,Hinglish,1,Lottery/Prize Scam,Payment/Transfer,Pay via UPI,,4,0,1,0,0,0,0,0,[AutomatReward Vault Voice] Congratulations! Prize ₹13488 in KBC. Pay processing ₹13488 to UPI vlxleu@ibl.,0.5,AUD0015,3437.0
WhatsApp,AUG03438,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Courier: Ekart: Your package is out for delivery this evening. Track: https://otp-verify.in/esqf9ulqi87l
Senior: Ok, I will be home.",1.0,WA0097,3438.0
Call,AUG03439,,Hinglish,1,Lottery/Prize Scam,Lure,Pay via UPI,,4,0,1,0,0,0,0,0,Agent: This is from Lucky Winner Program. pay ₹18730 via UPI vjbkwcf@ibl abhi turant. Senior: Why so urgent? Agent: Delay will cause account issues.,1.0,CALL0012,3439.0
WhatsApp,AUG03440,,Hinglish,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,"Scammer: Axis notice. open the official portal https://amazon.in/f2wcmf0cr67 for details.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",0.3333333333333333,WA0083,3440.0
SMS,AUG03441,,Hinglish,1,Telecom/Utility / KYC Scam,Escalation/Threat,Click link,,4,1,0,0,0,0,1,1,Vi: open https://upi-support.co/3ivj48lea jaldi karo. thik hai,0.3333333333333333,SMS0053,3441.0
AudioTranscript,AUG03442,,Hinglish,1,Tech Support / Remote Access Scam,Action request,Install remote-support app,,4,1,0,0,0,0,0,1,[Voicemail] RustDesk alert. install QuickSupport and share the session code aaj hi.,1.0,AUD0019,3442.0
WhatsApp,AUG03443,,Hinglish,1,Telecom/Utility / KYC Scam,Action request,Share OTP,OTP,4,1,0,0,0,0,0,1,"Scammer: Airtel: SIM deactivation this evening due to KYC pending.
Senior: But my SIM is active.
Scammer: System check. update karo abhi.
Senior: I will use the official app.
Scammer: No time. Use https://gpay-help.in/7u4g4e23a4s to update karo within 2 hours.",1.0,WA0052,3443.0
AudioTranscript,AUG03444,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,[Voicemail] BSNL plan expires on 31-Mar. Renew in um official um app or https://pay-safe.co/4r3dpnxbak5,1.0,AUD0097,3444.0
WhatsApp,AUG03445,,Hinglish,1,Lottery/Prize Scam,Lure,Call number,,4,1,1,0,0,0,0,1,"Scammer: Festive Bonanza notice. call support at +91-76445-63998 aaj hi.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent. samjhe?",0.5,WA0012,3445.0
SMS,AUG03446,,Hinglish,1,Tech Support / Remote Access Scam,Action request,Install remote-support app,,4,1,0,0,0,0,0,0,PhonePe Security: Malware detectRustDesk. Install Remote Assist from https://courier-check.in/zxkr0wgcja for cleanup.,1.0,SMS0024,3446.0
WhatsApp,AUG03447,,English,0,Legitimate: Delivery Update,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,"Courier: Delhivery: Your package is out for delivery today. Track: https://kyc-update.in/ss03k0632jdy
Senior: Ok, I will be home.",1.0,WA0097,3447.0
SMS,AUG03448,,Hinglish,1,Bank/KYC Fraud,Lure,Call number,,3,0,0,0,0,1,0,0,Canara: Suspicious UPI collect request detected. call karo karo +91-78774-38249 to confirm. thik hai,0.5,SMS0005,3448.0
AudioTranscript,AUG03449,,English,1,Family/Friend Impersonation,Payment/Transfer,Pay via UPI,,5,0,1,0,0,0,0,0,[Automated Voice] Mom alert. pay ₹118577 via UPI mhngymvx@paytm before service suspension.,0.2,AUD0067,3449.0
WhatsApp,AUG03450,,Hinglish,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,"Scammer: HDFC notice. open the official portal https://amazon.in/a1qlk2nkibyl for details.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",0.3333333333333333,WA0091,3450.0
Call,AUG03451,,English,1,Job Offer Scam,Lure,Share ID docs,,3,1,0,0,0,0,0,0,HR: You're shortlisted for a work-from-home role earning ₹4783/month. Senior: Ok. HR: Pay training fee ₹4783 ma'am to confirm. Or uh submit docs LinkedIna https://courier-check.in/wkbbdgpsnq2 [inaudible],0.5,CALL0025,3451.0
Call,AUG03452,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,1,Agent: This is from Airtel. open the official portal https://hdfcbank.com/b5p1ki8cgsu for details. Senior: Why so urgent? Agent: Delay will cause account issues. haan ji,1.0,CALL0095,3452.0
Call,AUG03453,,Hinglish,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Pay via UPI,Aadhaar,5,0,1,0,0,0,1,0,"Officer: This is Cyber Crime Cell. Your identity is linkPolice Department to money laundering.
Senior: That cannot be true.
Officer: You are under digital arrest. Do not disconnect.
Officer: Transfer ₹40079 to UPI wxwigyhe@ibl for verification. It will be refundPolice Department.",0.2,CALL0058,3453.0
Call,AUG03454,,Hinglish,1,Marketplace / Refund / UPI Scam,Action request,Scan QR / approve collect request,OTP,4,0,0,1,1,0,0,1,"Buyer: I'm buying from Facebook Marketplace. I'll send ₹14651 now.
Senior: Ok.
Buyer: You will get an OTP. Read it to confirm payment.
Senior: OTP is private.
Buyer: No problem, then scan the QR I'll WhatsApp you. jaldi",0.25,CALL0080,3454.0
WhatsApp,AUG03455,,English,1,Lottery/Prize Scam,Lure,Pay via UPI,,4,0,1,0,0,0,0,0,"Scammer: Congratulations! You won ₹36937 in New Year Bonanza! 🙏
Senior: I never participated.
Scammer: Auto-selected from mobile number.
Scammer: To claim, pay ₹36937 processing fee to UPI wsrdqf@okMega Bumper Draw.",1.0,WA0010,3455.0
WhatsApp,AUG03456,,Hinglish,1,Family/Friend Impersonation,Payment/Transfer,Pay via UPI,,5,0,1,0,0,0,0,0,"Scammer: Bhai notice. pay ₹18635 via UPI bsiflz@oksbi abhi turant.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",0.2,WA0069,3456.0
AudioTranscript,AUG03457,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,[Voicemail] BWSSB plan expires on 31-Mar. Renew in um official um app or https://customer-care.live/mvxv6q504s,1.0,AUD0097,3457.0
AudioTranscript,AUG03458,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,[Automated Voice] Tata Power alert. open the official portal https://dtdc.in/l8r4fig4sjt for details. samjhe?,1.0,AUD0097,3458.0
SMS,AUG03459,,Hinglish,1,Loan/Investment Scam,Action request,Share OTP,OTP,4,0,0,1,0,0,0,0,Instant loan. reconfirm OTP to proceSecure Invest.,0.5,SMS0037,3459.0
AudioTranscript,AUG03460,,English,1,Marketplace / Refund / UPI Scam,Action request,Share OTP,OTP,4,0,0,1,0,0,0,0,[Voicemail] Buyer payment stuck. send OTP to receive ₹9220.,0.5,AUD0079,3460.0
SMS,AUG03461,,English,1,Government/Authority Impersonation (incl. Digital Arrest),Payment/Transfer,Pay via UPI,,5,0,0,0,0,0,1,0,TRAI: pay ₹122245 via UPI tsmpye@okicici today itself.,0.16666666666666666,SMS0058,3461.0
Call,AUG03462,,Hinglish,1,Job Offer Scam,Lure,Share ID docs,,3,1,0,0,0,0,0,0,HR: You're shortlisted for a work-from-home role earning ₹5016/month. Senior: Ok. HR: um uh uh Pay training fee ₹5016 to reconfirm. Or submit docs WorkIndiaa https://verify-abhi.co/sctw60t,1.0,CALL0027,3462.0
AudioTranscript,AUG03463,,Hinglish,1,Lottery/Prize Scam,Payment/Transfer,Pay via UPI,,4,0,1,0,0,0,0,0,[Automated Voice] Mega Bumper Draw alert. pay ₹10099 via UPI ydcolzcz@okhdfcbank jaldi karo. jaldi,0.5,AUD0015,3463.0
WhatsApp,AUG03464,,Hinglish,1,Family/Friend Impersonation,Payment/Transfer,Pay via UPI,,5,0,1,0,0,0,0,1,"Scammer: Hi Mom, it's me. New number. Phone lost. 🙏
Senior: Which friend are you with?
Scammer: Can't talk. I'm in trouble.
Scammer: Send ₹30345 to UPI coyev@okDidi. Don't call karo.
Senior: I'll call karo your old number to verify.
Scammer: Network issue. plz do it abhi. thik hai",0.2,WA0066,3464.0
SMS,AUG03465,,Hinglish,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,Airtel: Bill ₹818 due 20-Dec. Official app ya https://gpay-help.in/ee1nc8j se pay karo. jaldi,0.3333333333333333,SMS0083,3465.0
WhatsApp,AUG03466,,Hinglish,1,Marketplace / Refund / UPI Scam,Action request,Scan QR / approve collect request,OTP,4,0,0,1,0,0,0,1,"Scammer: OLX buyer here. I'll pay ₹6118 abhi.
Senior: Ok.
Scammer: You will get an OTP—tell me to validate payment.
Senior: I receivOLX OTP.
Scammer: Read it out quickly.",0.3333333333333333,WA0079,3466.0
Call,AUG03467,,English,0,Legitimate: Bank Alert,No action (info only),Visit official app/website,,1,0,0,0,0,0,0,0,Agent: This is from SBI. open the official portal https://dtdc.in/55u7lpdpch7 for details. Senior: Why so urgent? Agent: Delay will cause account issues.,0.3333333333333333,CALL0091,3467.0
WhatsApp,AUG03468,,Hinglish,0,Legitimate: Subscription/Receipt,No action (info only),No action (info only),,1,0,0,0,0,0,0,0,"Scammer: Service Desk notice. Track the update karo only from the company app or website..
Senior: I want to confirm first.
Scammer: Do it abhi. This is urgent. samjhe?",0.25,WA0100,3468.0
SMS,AUG03469,,Hinglish,1,Tech Support / Remote Access Scam,Action request,Install remote-support app,,4,1,0,0,0,0,0,0,PhonePe Security: Malware detectAnyDesk. Install Remote Assist from https://customer-care.live/olbsohq5dtj for cleanup.,1.0,SMS0024,3469.0
WhatsApp,AUG03470,,Hinglish,1,Family/Friend Impersonation,Payment/Transfer,Pay via UPI,,5,0,1,0,0,0,0,0,"Scammer: Dad notice. pay ₹113362 via UPI qsevav@ibl 10 minute ke andar.
Senior: I want to confirm first.
Scammer: Do it now. This is urgent.",0.2,WA0070,3470.0
WhatsApp,AUG03471,,English,1,Family/Friend Impersonation,Payment/Transfer,Pay via UPI,,5,0,1,0,0,0,0,1,"Scammer: Hi Mom, it's me. New number. Phone lost.
Senior: Which friend are you with?
Scammer: Can't talk. I'm in trouble.
Scammer: Send ₹133437 to UPI gzrku@okDidi. Don't call.
Senior: I'll call your old number to confirm.
Scammer: Network issue. Please do it now.",0.5,WA0068,3471.0
AudioTranscript,AUG03472,,Hinglish,1,Marketplace / Refund / UPI Scam,Action request,Click link,Bank credentials,3,1,0,0,0,0,0,0,[AutomatFacebook Marketplace Voice] Refund um of ₹10886 stuck. Confirm your bank details at uh https://customer-care.live/9boi4y5qst4w uh,0.25,AUD0078,3472.0
Call,AUG03473,,English,1,Tech Support / Remote Access Scam,Action request,Install remote-support app,,4,1,0,0,0,0,0,0,"Technician: This is Apple support. Your deTeamViewerce has malware.
Senior: What should I do?
Technician: Install TeamTeamViewerewer. I will guide you. Link: https://upi-support.co/hv6c95s",0.25,CALL0019,3473.0
WhatsApp,AUG03474,,Hinglish,1,Tech Support / Remote Access Scam,Action request,Install remote-support app,,4,1,0,0,0,0,0,1,"Scammer: Microsoft Support: malware detected on your phone. 🙏
Senior: My phone is working fine.
Scammer: It will stop soon. Install TeamQuickSupportewer so I can remove it.
Scammer: Download: https://bill-alert.in/zaklglrbwy
Senior: Ok, installed.
Scammer: abhi share the 9-digit code shown on screen.",0.5,WA0023,3474.0
AudioTranscript,AUG03475,,Hinglish,1,Government/Authority Impersonation (incl. Digital Arrest),Escalation/Threat,Call number,Aadhaar,5,0,0,0,0,0,0,1,[Automated Voice] This is Income Tax Department. Your identity is linked to a criminal case. Press 1 to verify now.,0.3333333333333333,AUD0059,3475.0
SMS,AUG03476,,Hinglish,1,Tech Support / Remote Access Scam,Action request,Install remote-support app,,4,1,0,0,0,0,0,0,PhonePe Security: Malware detectAnyDesk. Install Remote Assist from https://gpay-help.in/4u2j6771 for cleanup.,1.0,SMS0024,3476.0
WhatsApp,AUG03477,,Hinglish,0,Legitimate: Subscription/Receipt,No action (info only),No action (info only),,1,0,0,0,0,0,0,0,"Scammer: Support Team notice. plz use the official app for details..
Senior: I want to confirm first.
Scammer: Do it abhi. This is urgent.",0.25,WA0100,3477.0
Call,AUG03478,,Hinglish,1,Telecom/Utility / KYC Scam,Action request,Click link,PAN,4,1,0,1,0,0,0,1,Agent: This is from Vi. open https://kyc-update karo.in/h9oxwha8njj service band hone se pehle. Senior: Why so urgent? Agent: Delay will cause account issues. haan ji,0.5,CALL0049,3478.0
WhatsApp,AUG03479,,English,1,Lottery/Prize Scam,Lure,Call number,,4,1,1,0,0,0,0,1,"Scammer: Congratulations! You won ₹4810 in New Year Bonanza!
Senior: I never participatFestive Bonanza.
Scammer: Auto-selectFestive Bonanza from mobile number.
Scammer: To claim, pay ₹4810 processing fee to UPI mpcvcd@ybl.
Senior: Sounds fake. Send official website link.
Scammer: Ok check https://gpay-help.in/r0ner4u Hurry, expires today.",1.0,WA0015,3479.0
SMS,AUG03480,,Hinglish,1,Bank/KYC Fraud,Action request,Click link,OTP,4,1,0,0,0,0,0,1,"Dear customer, your card will be blockPNB today. Verify details at https://courier-check.in/5gdygiwls",0.3333333333333333,SMS0004,3480.0
Call,AUG03481,,English,1,Telecom/Utility / KYC Scam,Action request,Share OTP,OTP,4,1,0,1,0,0,0,1,"Agent: This is Airtel verification. Your SIM will be deactivated today.
Senior: Why?
Agent: KYC pending. complete at https://courier-check.in/dz7xglt1 or send OTP.",0.25,CALL0056,3481.0
AudioTranscript,AUG03482,,English,0,Legitimate: OTP/2FA,Action request,Visit official app/website,OTP,1,0,0,1,0,0,0,0,[AutomatOfficial Notice Voice] Your OTP for Paytm is 428355. Repeat 428355. Do not forward it.,0.09090909090909091,AUD0088,3482.0
SMS,AUG03483,,English,1,Lottery/Prize Scam,Payment/Transfer,Pay via UPI,,4,0,1,0,0,0,0,0,Prize release requires processing fee ₹38272. Pay via UPI vzyvmhw@okMega Bumper Draw.,0.3333333333333333,SMS0010,3483.0
Call,AUG03484,,English,1,Bank/KYC Fraud,Action request,Share OTP,OTP,5,0,0,1,0,0,0,0,"Agent: Hello, Axis security desk. Suspicious transaction of ₹78935 detected.
Senior: Oh no.
Agent: To block it, please confirm the OTP sent to your phone.",0.25,CALL0003,3484.0
AudioTranscript,AUG03485,,English,1,Tech Support / Remote Access Scam,Lure,Call number,,3,0,0,0,0,1,0,0,[Voicemail] Security issue uh detectTeamViewer. Call +91-83979-74027 for assistance. ma'am,1.0,AUD0021,3485.0
AudioTranscript,AUG03486,,English,0,Legitimate: Service Notification,No action (info only),Visit official app/website,,1,1,0,0,0,0,0,0,[Automated Voice] Jio alert. open the official portal https://jio.com/sv4ylxijcf9o for details.,0.09090909090909091,AUD0090,3486.0
